District,Crop,Area,Production,Yield,NDVI,NDWI,EVI,SAVI,SMAI,Precipitation,CQI,District_Encoded,Crop_Encoded,NDVI_NDWI_Ratio,EVI_SAVI_Ratio,Vegetation_Index,Water_Veg_Interaction,Precip_NDVI,Quality_NDVI,Quality_Precip,Log_Area
Namakkal,Maize,9908,69987.0,7.063685910375455,0.1169966768222443,0.0780543197348365,0.7348528190463396,0.1754668695925022,0.0545933609252053,211.84828219862663,0.3621746481684135,16,5,1.479952989471971,4.164253725037814,0.34243878848702863,0.009132096020596791,24.78554500774033,0.042373230264969905,76.72607707037038,9.201198714058899
Namakkal,Sugarcane,10625,1274579.0,119.96037647058823,0.1169966768222443,0.0780543197348365,0.7348528190463396,0.1754668695925022,0.0545933609252053,211.84828219862663,0.2799577040156048,16,8,1.479952989471971,4.164253725037814,0.34243878848702863,0.009132096020596791,24.78554500774033,0.03275412102061124,59.30855868397744,9.271059107010888
Namakkal,Cotton,4403,7044.0,1.5998183057006587,0.1169966768222443,0.0780543197348365,0.7348528190463396,0.1754668695925022,0.0545933609252053,211.84828219862663,0.4558483736071331,16,1,1.479952989471971,4.164253725037814,0.34243878848702863,0.009132096020596791,24.78554500774033,0.053332744846859424,96.57069489170891,8.390268497842571
Namakkal,Groundnut,30723,64198.0,2.0895745858151873,0.1169966768222443,0.0780543197348365,0.7348528190463396,0.1754668695925022,0.0545933609252053,211.84828219862663,0.292396294278391,16,4,1.479952989471971,4.164253725037814,0.34243878848702863,0.009132096020596791,24.78554500774033,0.03420939474571075,61.94365266412125,10.332799387118573
Namakkal,Gingelly,633,518.0,0.8183254344391785,0.1169966768222443,0.0780543197348365,0.7348528190463396,0.1754668695925022,0.0545933609252053,211.84828219862663,0.3328646111157016,16,3,1.479952989471971,4.164253725037814,0.34243878848702863,0.009132096020596791,24.78554500774033,0.03894405333226576,70.51679606957526,6.452048954437226
Dharmapuri,Paddy,27923,119738.0,4.288149554131003,0.1235949006232666,0.0806299223962962,2.3871720266719203,0.1853606176230569,0.0577187443611161,101.03943457184236,0.1139452508471582,5,6,1.5140881798617818,12.809423241450853,0.8987091816394145,0.009965447245831927,12.487958874937904,0.014083051954947702,11.512963717743608,10.237241813090293
Dharmapuri,Cholam,29582,42437.0,1.4345547968359138,0.1235949006232666,0.0806299223962962,2.3871720266719203,0.1853606176230569,0.0577187443611161,101.03943457184236,0.5533218232349694,5,0,1.5140881798617818,12.809423241450853,0.8987091816394145,0.009965447245831927,12.487958874937904,0.06838775575541073,55.90732415592221,10.294955151000439
Dharmapuri,Cumbu,119,324.0,2.722689075630252,0.1235949006232666,0.0806299223962962,2.3871720266719203,0.1853606176230569,0.0577187443611161,101.03943457184236,0.544523896583469,5,2,1.5140881798617818,12.809423241450853,0.8987091816394145,0.009965447245831927,12.487958874937904,0.06730037688522775,55.01838662165007,4.787491742782046
Dharmapuri,Ragi,13849,40220.0,2.904180807278504,0.1235949006232666,0.0806299223962962,2.3871720266719203,0.1853606176230569,0.0577187443611161,101.03943457184236,0.3966573192406897,5,7,1.5140881798617818,12.809423241450853,0.8987091816394145,0.009965447245831927,12.487958874937904,0.049024821953044376,40.078031254862054,9.536040511615484
Dharmapuri,Maize,4931,29636.0,6.010139931048469,0.1235949006232666,0.0806299223962962,2.3871720266719203,0.1853606176230569,0.0577187443611161,101.03943457184236,0.4264279873251761,5,5,1.5140881798617818,12.809423241450853,0.8987091816394145,0.009965447245831927,12.487958874937904,0.05270432471643473,43.086042724944555,8.503499864284235
Dharmapuri,Sugarcane,4217,543959.0,128.99193739625326,0.1235949006232666,0.0806299223962962,2.3871720266719203,0.1853606176230569,0.0577187443611161,101.03943457184236,0.336420294702101,5,8,1.5140881798617818,12.809423241450853,0.8987091816394145,0.009965447245831927,12.487958874937904,0.041579832891356236,33.99171635519286,8.34711636103872
Dharmapuri,Cotton,5985,14138.0,2.3622389306599834,0.1235949006232666,0.0806299223962962,2.3871720266719203,0.1853606176230569,0.0577187443611161,101.03943457184236,0.523666591509014,5,1,1.5140881798617818,12.809423241450853,0.8987091816394145,0.009965447245831927,12.487958874937904,0.06472252033728132,52.910976310234716,8.697178688412643
Dharmapuri,Groundnut,15801,45590.0,2.8852604265552815,0.1235949006232666,0.0806299223962962,2.3871720266719203,0.1853606176230569,0.0577187443611161,101.03943457184236,0.3509524758942282,5,4,1.5140881798617818,12.809423241450853,0.8987091816394145,0.009965447245831927,12.487958874937904,0.0433759363816365,35.46003972594095,9.667891793282678
Dharmapuri,Gingelly,71,52.0,0.7323943661971831,0.1235949006232666,0.0806299223962962,2.3871720266719203,0.1853606176230569,0.0577187443611161,101.03943457184236,0.3976785432776478,5,3,1.5140881798617818,12.809423241450853,0.8987091816394145,0.009965447245831927,12.487958874937904,0.0491510400364063,40.18121515412748,4.276666119016055
Krishnagiri,Paddy,30484,133006.0,4.363141320036741,0.134606053145463,0.1212155145883991,9.374917999164769,0.2018726216183585,0.0558256945621052,61.660149551910365,0.1074509798876559,12,6,1.1013826975960712,46.21085844102094,3.2371322246428633,0.016316341998740696,8.299829367541644,0.014463552309289886,6.625443489372175,10.324990038341916
Krishnagiri,Cholam,4227,5616.0,1.3286018452803408,0.134606053145463,0.1212155145883991,9.374917999164769,0.2018726216183585,0.0558256945621052,61.660149551910365,0.5157453026864104,12,0,1.1013826975960712,46.21085844102094,3.2371322246428633,0.016316341998740696,8.299829367541644,0.06942243962292986,31.800932494339342,8.349484346990128
Krishnagiri,Cumbu,709,1925.0,2.7150916784203103,0.134606053145463,0.1212155145883991,9.374917999164769,0.2018726216183585,0.0558256945621052,61.660149551910365,0.5075920004902849,12,2,1.1013826975960712,46.21085844102094,3.2371322246428633,0.016316341998740696,8.299829367541644,0.06832495579420717,31.298198661584323,6.565264970035361
Krishnagiri,Ragi,36978,99550.0,2.692141273189464,0.134606053145463,0.1212155145883991,9.374917999164769,0.2018726216183585,0.0558256945621052,61.660149551910365,0.3681715852016556,12,7,1.1013826975960712,46.21085844102094,3.2371322246428633,0.016316341998740696,8.299829367541644,0.04955812396430342,22.701515004297992,10.518105462931352
Krishnagiri,Maize,1193,9821.0,8.232187761944678,0.134606053145463,0.1212155145883991,9.374917999164769,0.2018726216183585,0.0558256945621052,61.660149551910365,0.3995047579022917,12,5,1.1013826975960712,46.21085844102094,3.2371322246428633,0.016316341998740696,8.299829367541644,0.0537757586740612,24.63352311895505,7.085064293952548
Krishnagiri,Sugarcane,419,46546.0,111.08830548926014,0.134606053145463,0.1212155145883991,9.374917999164769,0.2018726216183585,0.0558256945621052,61.660149551910365,0.3128960414466979,12,8,1.1013826975960712,46.21085844102094,3.2371322246428633,0.016316341998740696,8.299829367541644,0.042117701183979214,19.29321670980414,6.040254711277414
Krishnagiri,Cotton,1708,2359.0,1.3811475409836065,0.134606053145463,0.1212155145883991,9.374917999164769,0.2018726216183585,0.0558256945621052,61.660149551910365,0.4884317075690003,12,1,1.1013826975960712,46.21085844102094,3.2371322246428633,0.016316341998740696,8.299829367541644,0.0657458643869621,30.116772134599508,7.443663683115591
Krishnagiri,Groundnut,13420,37463.0,2.791579731743666,0.134606053145463,0.1212155145883991,9.374917999164769,0.2018726216183585,0.0558256945621052,61.660149551910365,0.3265895541399711,12,4,1.1013826975960712,46.21085844102094,3.2371322246428633,0.016316341998740696,8.299829367541644,0.043960930881318014,20.137560750362343,9.504575923397805
Krishnagiri,Gingelly,436,334.0,0.7660550458715596,0.134606053145463,0.1212155145883991,9.374917999164769,0.2018726216183585,0.0558256945621052,61.660149551910365,0.36904261576798,12,3,1.1013826975960712,46.21085844102094,3.2371322246428633,0.016316341998740696,8.299829367541644,0.049675369951005396,22.75522287928184,6.07993319509559
Coimbatore,Paddy,1169,4606.0,3.940119760479042,0.1521491717031648,0.1238842890229803,4.269220533126325,0.2281849218502206,0.0634057365844377,316.153545824912,0.0800142303185784,3,6,1.2183211586780736,18.62784208778094,1.5498515422265704,0.018848891961881924,48.10250012827892,0.012174098867437961,25.29678263166974,7.064759027791802
Coimbatore,Cholam,23241,14165.0,0.6094832408244052,0.1521491717031648,0.1238842890229803,4.269220533126325,0.2281849218502206,0.0634057365844377,316.153545824912,0.4322179820823151,3,0,1.2183211586780736,18.62784208778094,1.5498515422265704,0.018848891961881924,48.10250012827892,0.06576160796903757,136.6472476046122,10.05371626578282
Coimbatore,Cumbu,219,530.0,2.4200913242009134,0.1521491717031648,0.1238842890229803,4.269220533126325,0.2281849218502206,0.0634057365844377,316.153545824912,0.4268270115802209,3,2,1.2183211586780736,18.62784208778094,1.5498515422265704,0.018848891961881924,48.10250012827892,0.06494137627246774,134.94287316493762,5.393627546352361
Coimbatore,Ragi,12,47.0,3.9166666666666665,0.1521491717031648,0.1238842890229803,4.269220533126325,0.2281849218502206,0.0634057365844377,316.153545824912,0.2984844165598797,3,7,1.2183211586780736,18.62784208778094,1.5498515422265704,0.018848891961881924,48.10250012827892,0.0454141567458881,94.36690666888603,2.5649493574615367
Coimbatore,Maize,3574,23903.0,6.688024622271964,0.1521491717031648,0.1238842890229803,4.269220533126325,0.2281849218502206,0.0634057365844377,316.153545824912,0.3326040765940069,3,5,1.2183211586780736,18.62784208778094,1.5498515422265704,0.018848891961881924,48.10250012827892,0.050605434758874135,105.1539581710159,8.181720455128108
Coimbatore,Sugarcane,381,42344.0,111.13910761154855,0.1521491717031648,0.1238842890229803,4.269220533126325,0.2281849218502206,0.0634057365844377,316.153545824912,0.2579492178398488,3,8,1.2183211586780736,18.62784208778094,1.5498515422265704,0.018848891961881924,48.10250012827892,0.03924675983581222,81.55155986283084,5.945420608606575
Coimbatore,Cotton,563,1065.0,1.891651865008881,0.1521491717031648,0.1238842890229803,4.269220533126325,0.2281849218502206,0.0634057365844377,316.153545824912,0.4084096972324413,3,1,1.2183211586780736,18.62784208778094,1.5498515422265704,0.018848891961881924,48.10250012827892,0.06213919714945626,129.12017392931506,6.335054251498059
Coimbatore,Groundnut,3292,7209.0,2.189854191980559,0.1521491717031648,0.1238842890229803,4.269220533126325,0.2281849218502206,0.0634057365844377,316.153545824912,0.2658610860503329,3,4,1.2183211586780736,18.62784208778094,1.5498515422265704,0.018848891961881924,48.10250012827892,0.04045054403066197,84.05292505167478,8.099554282376364
Coimbatore,Gingelly,180,84.0,0.4666666666666667,0.1521491717031648,0.1238842890229803,4.269220533126325,0.2281849218502206,0.0634057365844377,316.153545824912,0.2994411074911146,3,3,1.2183211586780736,18.62784208778094,1.5498515422265704,0.018848891961881924,48.10250012827892,0.04555971647865142,94.66936789905449,5.198497031265826
Tiruppur,Paddy,10402,45462.0,4.370505671986156,0.1194992492611044,0.0960362890213333,1.4771452940372294,0.1792196952113544,0.0497095716353544,70.20353808155298,0.0653714925681741,31,6,1.2314903060115239,8.196358851372448,0.5919547461698961,0.01147626443987177,8.389270096218935,0.00781184428497467,4.589310067957768,9.249849505070895
Tiruppur,Cholam,33333,8887.0,0.2666126661266613,0.1194992492611044,0.0960362890213333,1.4771452940372294,0.1792196952113544,0.0497095716353544,70.20353808155298,0.4229930124406736,31,0,1.2314903060115239,8.196358851372448,0.5919547461698961,0.01147626443987177,8.389270096218935,0.05054734742935349,29.695606057109643,10.414333176102122
Tiruppur,Cumbu,113,275.0,2.433628318584071,0.1194992492611044,0.0960362890213333,1.4771452940372294,0.1792196952113544,0.0497095716353544,70.20353808155298,0.4179236772227273,31,2,1.2314903060115239,8.196358851372448,0.5919547461698961,0.01147626443987177,8.389270096218935,0.04994156567655603,29.33972078908839,4.736198448394496
Tiruppur,Maize,20598,186965.0,9.076852121565201,0.1194992492611044,0.0960362890213333,1.4771452940372294,0.1792196952113544,0.0497095716353544,70.20353808155298,0.3146784863287086,31,5,1.2314903060115239,8.196358851372448,0.5919547461698961,0.01147626443987177,8.389270096218935,0.037603842874901386,22.091543098422942,9.932997809910068
Tiruppur,Sugarcane,3361,423802.0,126.09401963701279,0.1194992492611044,0.0960362890213333,1.4771452940372294,0.1792196952113544,0.0497095716353544,70.20353808155298,0.2409057421097886,31,8,1.2314903060115239,8.196358851372448,0.5919547461698961,0.01147626443987177,8.389270096218935,0.028788055324808964,16.912435440269324,8.120291313968561
Tiruppur,Cotton,1273,3521.0,2.765907305577376,0.1194992492611044,0.0960362890213333,1.4771452940372294,0.1792196952113544,0.0497095716353544,70.20353808155298,0.3963395831564647,31,1,1.2314903060115239,8.196358851372448,0.5919547461698961,0.01147626443987177,8.389270096218935,0.0473622826396566,27.824441019351706,7.149916836132109
Tiruppur,Groundnut,7946,12185.0,1.5334759627485528,0.1194992492611044,0.0960362890213333,1.4771452940372294,0.1792196952113544,0.0497095716353544,70.20353808155298,0.2495218877146103,31,4,1.2314903060115239,8.196358851372448,0.5919547461698961,0.01147626443987177,8.389270096218935,0.029817678256109523,17.51731934635363,8.98054977794018
Tiruppur,Gingelly,246,132.0,0.5365853658536586,0.1194992492611044,0.0960362890213333,1.4771452940372294,0.1792196952113544,0.0497095716353544,70.20353808155298,0.2829454611919051,31,3,1.2314903060115239,8.196358851372448,0.5919547461698961,0.01147626443987177,8.389270096218935,0.03381177019426961,19.863772459788482,5.5093883366279774
Erode,Paddy,31062,131717.0,4.240454574721524,0.1449356701547857,0.1205940974021952,3.721062934061389,0.2173666958275176,0.0622412026619026,143.07265504138917,0.1036527293050979,7,6,1.191963041391589,17.04043247052913,1.361121766681231,0.017478386323698664,20.736331139248218,0.01502297778520696,14.829871183966763,10.343772679288913
Erode,Cholam,1,1.0,1.0,0.1449356701547857,0.1205940974021952,3.721062934061389,0.2173666958275176,0.0622412026619026,143.07265504138917,0.4993186198787939,7,0,1.191963041391589,17.04043247052913,1.361121766681231,0.017478386323698664,20.736331139248218,0.0723690787928957,71.4388406576612,0.6931471805599453
Erode,Cumbu,99,249.0,2.515151515151515,0.1449356701547857,0.1205940974021952,3.721062934061389,0.2173666958275176,0.0622412026619026,143.07265504138917,0.4923580644094154,7,2,1.191963041391589,17.04043247052913,1.361121766681231,0.017478386323698664,20.736331139248218,0.07136024602129176,70.44297550609436,4.605170185988092
Erode,Ragi,3372,11291.0,3.3484578884934755,0.1449356701547857,0.1205940974021952,3.721062934061389,0.2173666958275176,0.0622412026619026,143.07265504138917,0.355206301344703,7,7,1.191963041391589,17.04043247052913,1.361121766681231,0.017478386323698664,20.736331139248218,0.05148206332859728,50.82030862081842,8.12355783506165
Erode,Maize,15995,137434.0,8.592310096905283,0.1449356701547857,0.1205940974021952,3.721062934061389,0.2173666958275176,0.0622412026619026,143.07265504138917,0.3868195326870774,7,5,1.191963041391589,17.04043247052913,1.361121766681231,0.017478386323698664,20.736331139248218,0.0560639481989626,55.34329756340959,9.680093969966709
Erode,Sugarcane,19644,2266259.0,115.36647322337609,0.1449356701547857,0.1205940974021952,3.721062934061389,0.2173666958275176,0.0622412026619026,143.07265504138917,0.3052384627924313,7,8,1.191963041391589,17.04043247052913,1.361121766681231,0.017478386323698664,20.736331139248218,0.044239941161837645,43.671277292465426,9.88557813199256
Erode,Cotton,1581,2866.0,1.8127767235926628,0.1449356701547857,0.1205940974021952,3.721062934061389,0.2173666958275176,0.0622412026619026,143.07265504138917,0.4729370187136198,7,1,1.191963041391589,17.04043247052913,1.361121766681231,0.017478386323698664,20.736331139248218,0.06854544374826492,67.66435493471674,7.366445148327599
Erode,Groundnut,19745,34213.0,1.7327424664472018,0.1449356701547857,0.1205940974021952,3.721062934061389,0.2173666958275176,0.0622412026619026,143.07265504138917,0.3159584900671539,7,4,1.191963041391589,17.04043247052913,1.361121766681231,0.017478386323698664,20.736331139248218,0.04579365549897715,45.20502005677609,9.890706218171395
Erode,Gingelly,3301,2581.0,0.7818842774916692,0.1449356701547857,0.1205940974021952,3.721062934061389,0.2173666958275176,0.0622412026619026,143.07265504138917,0.3562733292327135,7,3,1.191963041391589,17.04043247052913,1.361121766681231,0.017478386323698664,20.736331139248218,0.05163671373061993,50.97297113375929,8.102283624480073
Tiruchirappalli,Paddy,68229,254475.0,3.7297190344281757,0.1515614825765353,0.1175969259745816,1.2173060965369875,0.2273077336102558,0.0682931825247116,169.27462326000003,0.1085824921129612,28,6,1.2779545619000179,5.331865361227978,0.5320584375745928,0.01782316444715066,25.65551286387007,0.01645692348649535,18.38026044505343,11.130639629809469
Tiruchirappalli,Cholam,28416,31020.0,1.0916385135135136,0.1515614825765353,0.1175969259745816,1.2173060965369875,0.2273077336102558,0.0682931825247116,169.27462326000003,0.5271066870666705,28,0,1.2779545619000179,5.331865361227978,0.5320584375745928,0.01782316444715066,25.65551286387007,0.07988907096783042,89.22578587103739,10.254742836614135
Tiruchirappalli,Cumbu,41,100.0,2.4390243902439024,0.1515614825765353,0.1175969259745816,1.2173060965369875,0.2273077336102558,0.0682931825247116,169.27462326000003,0.5191486599525467,28,2,1.2779545619000179,5.331865361227978,0.5320584375745928,0.01782316444715066,25.65551286387007,0.07868294058002955,87.8786938294012,3.7376696182833684
Tiruchirappalli,Ragi,3,8.0,2.6666666666666665,0.1515614825765353,0.1175969259745816,1.2173060965369875,0.2273077336102558,0.0682931825247116,169.27462326000003,0.3772526687494489,28,7,1.2779545619000179,5.331865361227978,0.5320584375745928,0.01782316444715066,25.65551286387007,0.05717697378162104,63.859303376392546,1.3862943611198906
Tiruchirappalli,Maize,18456,152286.0,8.251300390117034,0.1515614825765353,0.1175969259745816,1.2173060965369875,0.2273077336102558,0.0682931825247116,169.27462326000003,0.4084564517758391,28,5,1.2779545619000179,5.331865361227978,0.5320584375745928,0.01782316444715066,25.65551286387007,0.061906265399097264,69.14131199247153,9.823198981307291
Tiruchirappalli,Sugarcane,1872,122112.0,65.23076923076923,0.1515614825765353,0.1175969259745816,1.2173060965369875,0.2273077336102558,0.0682931825247116,169.27462326000003,0.321326829779626,28,8,1.2779545619000179,5.331865361227978,0.5320584375745928,0.01782316444715066,25.65551286387007,0.04870077071301811,54.39247805427635,7.5352967024440884
Tiruchirappalli,Cotton,12902,22493.0,1.7433731204464424,0.1515614825765353,0.1175969259745816,1.2173060965369875,0.2273077336102558,0.0682931825247116,169.27462326000003,0.4994742534399198,28,1,1.2779545619000179,5.331865361227978,0.5320584375745928,0.01782316444715066,25.65551286387007,0.07570105836016237,84.5483160791122,9.465215121451847
Tiruchirappalli,Groundnut,7068,13512.0,1.9117147707979627,0.1515614825765353,0.1175969259745816,1.2173060965369875,0.2273077336102558,0.0682931825247116,169.27462326000003,0.3344670014205213,28,4,1.2779545619000179,5.331865361227978,0.5320584375745928,0.01782316444715066,25.65551286387007,0.05069231460822235,56.616775658360645,8.863474306170954
Tiruchirappalli,Gingelly,1434,919.0,0.6408647140864714,0.1515614825765353,0.1175969259745816,1.2173060965369875,0.2273077336102558,0.0682931825247116,169.27462326000003,0.3781779629452315,28,3,1.2779545619000179,5.331865361227978,0.5320584375745928,0.01782316444715066,25.65551286387007,0.05731721274175331,64.0159322027883,7.268920128193722
Karur,Paddy,14848,57681.0,3.884765625,0.1589887843218613,0.1189635067115366,2.753361931235568,0.2384448533283759,0.0687665950943175,84.99869787387502,0.081026396033724,11,6,1.32530957688795,11.498939705584707,1.0502651896286017,0.018913863310732793,13.513839643908566,0.012882288203383463,6.887138156279451,9.605687801896062
Karur,Cholam,21789,13374.0,0.6137959520859149,0.1589887843218613,0.1189635067115366,2.753361931235568,0.2384448533283759,0.0687665950943175,84.99869787387502,0.4870092449581595,11,0,1.32530957688795,11.498939705584707,1.0502651896286017,0.018913863310732793,13.513839643908566,0.07742900780940534,41.39515167398259,9.989206427938665
Karur,Cumbu,266,601.0,2.2593984962406015,0.1589887843218613,0.1189635067115366,2.753361931235568,0.2384448533283759,0.0687665950943175,84.99869787387502,0.4801988406811461,11,2,1.32530957688795,11.498939705584707,1.0502651896286017,0.018913863310732793,13.513839643908566,0.07634622991266257,40.81627617844178,5.58724865840025
Karur,Maize,1000,6326.0,6.326,0.1589887843218613,0.1189635067115366,2.753361931235568,0.2384448533283759,0.0687665950943175,84.99869787387502,0.3629726907812529,11,5,1.32530957688795,11.498939705584707,1.0502651896286017,0.018913863310732793,13.513839643908566,0.05770858684934627,30.852206080183173,6.90875477931522
Karur,Sugarcane,1540,181736.0,118.01038961038961,0.1589887843218613,0.1189635067115366,2.753361931235568,0.2384448533283759,0.0687665950943175,84.99869787387502,0.2811654690253142,11,8,1.32530957688795,11.498939705584707,1.0502651896286017,0.018913863310732793,13.513839643908566,0.044702156113620654,23.898698754249047,7.340186835320115
Karur,Cotton,796,1456.0,1.829145728643216,0.1589887843218613,0.1189635067115366,2.753361931235568,0.2384448533283759,0.0687665950943175,84.99869787387502,0.4569081989093035,11,1,1.32530957688795,11.498939705584707,1.0502651896286017,0.018913863310732793,13.513839643908566,0.07264327909128136,38.83660195518828,6.680854678790215
Karur,Groundnut,3330,8479.0,2.546246246246246,0.1589887843218613,0.1189635067115366,2.753361931235568,0.2384448533283759,0.0687665950943175,84.99869787387502,0.2931451061741852,11,4,1.32530957688795,11.498939705584707,1.0502651896286017,0.018913863310732793,13.513839643908566,0.046606784060536664,24.916952312904584,8.11102783819368
Karur,Gingelly,3004,1152.0,0.38348868175765644,0.1589887843218613,0.1189635067115366,2.753361931235568,0.2384448533283759,0.0687665950943175,84.99869787387502,0.333688926481533,11,3,1.32530957688795,11.498939705584707,1.0502651896286017,0.018913863310732793,13.513839643908566,0.053052796762965884,28.363124245861513,8.008032846969307
Perambalur,Paddy,7522,30178.0,4.011964902951343,0.1227754740734314,0.0925278371960559,1.0668610319102585,0.1841307305974129,0.0508422244949868,99.6377133880627,0.1019394470105506,17,6,1.3127158475402967,5.7627441347393855,0.45792241219370095,0.011360149076735042,12.233067496812081,0.01251566393350379,10.157013404174847,8.925720273560222
Perambalur,Cholam,73,61.0,0.8356164383561644,0.1227754740734314,0.0925278371960559,1.0668610319102585,0.1841307305974129,0.0508422244949868,99.6377133880627,0.5292170571778786,17,0,1.3127158475402967,5.7627441347393855,0.45792241219370095,0.011360149076735042,12.233067496812081,0.0649748750827603,52.72997746316346,4.304065093204169
Perambalur,Cumbu,145,366.0,2.524137931034483,0.1227754740734314,0.0925278371960559,1.0668610319102585,0.1841307305974129,0.0508422244949868,99.6377133880627,0.5204624108957498,17,2,1.3127158475402967,5.7627441347393855,0.45792241219370095,0.011360149076735042,12.233067496812081,0.06390001923512674,51.85768452609085,4.983606621708336
Perambalur,Ragi,2,4.0,2.0,0.1227754740734314,0.0925278371960559,1.0668610319102585,0.1841307305974129,0.0508422244949868,99.6377133880627,0.3734392343342931,17,7,1.3127158475402967,5.7627441347393855,0.45792241219370095,0.011360149076735042,12.233067496812081,0.045849179033012076,37.20863139845788,1.0986122886681096
Perambalur,Maize,66047,594577.0,9.002331672899603,0.1227754740734314,0.0925278371960559,1.0668610319102585,0.1841307305974129,0.0508422244949868,99.6377133880627,0.4034488002735136,17,5,1.3127158475402967,5.7627441347393855,0.45792241219370095,0.011360149076735042,12.233067496812081,0.04953361771793777,40.1987159284101,11.09813702940118
Perambalur,Sugarcane,3728,402764.0,108.03755364806867,0.1227754740734314,0.0925278371960559,1.0668610319102585,0.1841307305974129,0.0508422244949868,99.6377133880627,0.3139387641177495,17,8,1.3127158475402967,5.7627441347393855,0.45792241219370095,0.011360149076735042,12.233067496812081,0.03854398059458385,31.280140600566952,8.22389538017882
Perambalur,Cotton,13289,28509.0,2.1453081495974113,0.1227754740734314,0.0925278371960559,1.0668610319102585,0.1841307305974129,0.0508422244949868,99.6377133880627,0.4992895019602295,17,1,1.3127158475402967,5.7627441347393855,0.45792241219370095,0.011360149076735042,12.233067496812081,0.06130050530305463,49.74806429398192,9.494767151707292
Perambalur,Groundnut,2360,5549.0,2.351271186440678,0.1227754740734314,0.0925278371960559,1.0668610319102585,0.1841307305974129,0.0508422244949868,99.6377133880627,0.3293862617710671,17,4,1.3127158475402967,5.7627441347393855,0.45792241219370095,0.011360149076735042,12.233067496812081,0.040440554442218134,32.81929394431098,7.766840537085513
Perambalur,Gingelly,365,192.0,0.5260273972602739,0.1227754740734314,0.0925278371960559,1.0668610319102585,0.1841307305974129,0.0508422244949868,99.6377133880627,0.374126499304607,17,3,1.3127158475402967,5.7627441347393855,0.45792241219370095,0.011360149076735042,12.233067496812081,0.04593355831555643,37.27710890859167,5.902633333401366
Ariyalur,Paddy,26181,104212.0,3.9804438333142356,0.1160608241075226,0.0942508021554576,1.055776607224114,0.1740631827240469,0.0402730287360623,95.99325461327268,0.0901139361615396,0,6,1.2184760808428807,6.030831787677142,0.4486335380185611,0.010938825770957476,11.141056239179672,0.010458697694480969,8.650330018158872,10.172827430740044
Ariyalur,Cholam,49,40.0,0.8163265306122449,0.1160608241075226,0.0942508021554576,1.055776607224114,0.1740631827240469,0.0402730287360623,95.99325461327268,0.5139714481282379,0,0,1.2184760808428807,6.030831787677142,0.4486335380185611,0.010938825770957476,11.141056239179672,0.05965194983750009,49.33779208412641,3.912023005428146
Ariyalur,Cumbu,1231,3886.0,3.156783103168156,0.1160608241075226,0.0942508021554576,1.055776607224114,0.1740631827240469,0.0402730287360623,95.99325461327268,0.5069809448711512,0,2,1.2184760808428807,6.030831787677142,0.4486335380185611,0.010938825770957476,11.141056239179672,0.05884062626855629,48.66675092509398,7.116394144093465
Ariyalur,Ragi,23,67.0,2.9130434782608696,0.1160608241075226,0.0942508021554576,1.055776607224114,0.1740631827240469,0.0402730287360623,95.99325461327268,0.3575323268919353,0,7,1.2184760808428807,6.030831787677142,0.4486335380185611,0.010938825770957476,11.141056239179672,0.04149549650415817,34.32069168781339,3.1780538303479458
Ariyalur,Maize,17822,114767.0,6.439625182358882,0.1160608241075226,0.0942508021554576,1.055776607224114,0.1740631827240469,0.0402730287360623,95.99325461327268,0.3871446860593222,0,5,1.2184760808428807,6.030831787677142,0.4486335380185611,0.010938825770957476,11.141056239179672,0.044932331312893044,37.163278421068036,9.78824503702385
Ariyalur,Sugarcane,4403,329437.0,74.82103111514876,0.1160608241075226,0.0942508021554576,1.055776607224114,0.1740631827240469,0.0402730287360623,95.99325461327268,0.3019025224422181,0,8,1.2184760808428807,6.030831787677142,0.4486335380185611,0.010938825770957476,11.141056239179672,0.03503905555478367,28.980605705185113,8.390268497842571
Ariyalur,Cotton,8441,14515.0,1.7195829877976543,0.1160608241075226,0.0942508021554576,1.055776607224114,0.1740631827240469,0.0402730287360623,95.99325461327268,0.4837636838514753,0,1,1.2184760808428807,6.030831787677142,0.4486335380185611,0.010938825770957476,11.141056239179672,0.05614601182109324,46.43805047660942,9.040974526342444
Ariyalur,Groundnut,12743,54199.0,4.253237071333281,0.1160608241075226,0.0942508021554576,1.055776607224114,0.1740631827240469,0.0402730287360623,95.99325461327268,0.3147246480362564,0,4,1.2184760808428807,6.030831787677142,0.4486335380185611,0.010938825770957476,11.141056239179672,0.036527202018037906,30.21144327201699,9.452815851589884
Ariyalur,Gingelly,1537,810.0,0.5270006506180872,0.1160608241075226,0.0942508021554576,1.055776607224114,0.1740631827240469,0.0402730287360623,95.99325461327268,0.3579186205319836,0,3,1.2184760808428807,6.030831787677142,0.4486335380185611,0.010938825770957476,11.141056239179672,0.04154033006236967,34.35777327155803,7.338238150065589
Pudukkottai,Paddy,101039,354955.0,3.5130494165619215,0.1212966614881646,0.0924506275997994,0.4158593341024607,0.1819183784020644,0.0482029778854245,56.02332919302535,0.1038281262737855,18,6,1.2979758895533087,2.2734693896552023,0.23969145799756322,0.011213952480341235,6.795442796566405,0.01259400508558177,5.81679729773129,11.523271757024373
Pudukkottai,Cholam,53,42.0,0.7924528301886793,0.1212966614881646,0.0924506275997994,0.4158593341024607,0.1819183784020644,0.0482029778854245,56.02332919302535,0.5557026024319144,18,0,1.2979758895533087,2.2734693896552023,0.23969145799756322,0.011213952480341235,6.795442796566405,0.06740487045527603,31.132309829464027,3.9889840465642745
